user_id,create_date,name,screen_name,followers_count,language,location,retweet,content
1927221721,2020-10-19 06:06:40,ghetnet metiku,gmgiorgis,99,en,"Addis Ababa, Ethiopia",1,RT @JohnRichmond1: The shutdowns and the virus are having a big impact on #humantrafficking. Glad to join @ValiantRichey @osce_cthb @UKAnti…
263531499,2020-10-19 06:03:21,Magaliessig Fourways,Magaliessiginfo,895,en,"Magaliessig, Fourways",1,"RT @GovernmentZA: Be safe  by following these life-saving tips at all times. 

#Humantraffickingawareness 
#humantrafficking @SAPoliceServi…"
257753973,2020-10-19 06:03:19,My Zodiac is Kiniun🦁,QuanEL,1400,en,"LAGOS, NG",1,RT @Ekkkkky_: The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe  #ZimbabweanLivesMatter in Nigeria #EndSARS  in…
798772006095179777,2020-10-19 06:03:02,Dr Chris Ugwu,DrChrisUgwu,2359,en,"Enugu, Nigeria",1,RT @Mandy_Sanghera1: Today is #AntiSlaveryDay. I'm honoured to be involved with #TraffickingInAmericaTaskforce with @JeromeElam  @BoysAreNo…
21219103,2020-10-19 06:00:34,IsolatedKat 🖤#BLM #SISU #NHS💜 #FSFA #FBHD,Bearlykat,3433,en,"Scotland, United Kingdom",1,RT @Europol: Today we mark the #EUAntiTraffickingDay: fighting #humantrafficking is one of the EU and Europol’s top priorities. This crime…
1064164344320143360,2020-10-19 05:57:57,TheeShakaraDr.,LilyReu,450,en,everywhere,1,RT @Ekkkkky_: The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe  #ZimbabweanLivesMatter in Nigeria #EndSARS  in…
1384238468,2020-10-19 05:53:18,Michael Brosowski AM,michaelinvn,1149,en,Vietnam,0,"Blue Dragon has been working in Hue province since 2006, fighting #HumanTrafficking by rescuing children and adults from #slavery, educating communities, &amp; creating opportunities for jobs &amp; income. We have pushed the traffickers out but fear that a crisis like this will...
3/4"
746690249489813504,2020-10-19 05:52:18,EU Citizens from UK #FBPE 3.5 % 🐟,UKEmigration2EU,5436,en,"United Kingdom, EU",1,RT @Europol: Today we mark the #EUAntiTraffickingDay: fighting #humantrafficking is one of the EU and Europol’s top priorities. This crime…
246227752,2020-10-19 05:51:12,Gen. Mashaba,IkeMash,361,en,,1,RT @van_peeblez: You on your own SA . If police are involved in #CITRobbery that means they also involved in #HumanTrafficking https://t.co…
583675897,2020-10-19 05:49:09,Olatunji,juniortunji,682,en,success has me,1,RT @Ekkkkky_: The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe  #ZimbabweanLivesMatter in Nigeria #EndSARS  in…
766727349220077568,2020-10-19 05:45:15,≠Aaron≠🇳🇬,dallasvenn,3375,en,"Jos, Nigeria",1,RT @NicolateGwati: @nty_o @Phoenix__tc The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #Zimbabwe…
969566873313570817,2020-10-19 05:42:34,Esther,ayaba112,103,en,Lagos Nigeria,1,RT @NicolateGwati: @_SirWilliam_ @AdetolaOlutosin The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are cryin…
148324579,2020-10-19 05:42:08,Mufc,collinslove71,54,en,"new york, new york",1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
3818940199,2020-10-19 05:39:59,#MJForever,MsMJJ4ever,2650,en,"Bronx, NY/ATX",1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
1267090749058932736,2020-10-19 05:35:46,Khugiso_Things I wanna Do2U ~ Resilience,3t1kd,154,en,,1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
3050258831,2020-10-19 05:33:58,Jodi Thompson,Jodi_Thomp5on,205,en,United Kingdom,1,"RT @salvationarmyuk: Today, on #AntiSlaveryDay, we affirm our commitment to fight for justice and freedom. Combatting #modernslavery and #h…"
1108541588,2020-10-19 05:32:34,kofi.ayivor,Qophy_josh,713,en,"Tema, Ghana",1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
366703981,2020-10-19 05:30:04,#EndSARS,Blaqprincz,5844,en,Lagos,1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
998157455703134208,2020-10-19 05:29:04,Akeem,omosarlamy1,3794,en,"Lagos, Nigeria",1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
1276171062519218178,2020-10-19 05:27:55,#EndSARS,osazuwaisrael,34,en,,1,RT @NicolateGwati: @nty_o @Phoenix__tc The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #Zimbabwe…
846750949062443013,2020-10-19 05:23:42,Seth_Godwin,Seth_Godwyn,1688,en,,1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
1067896305257775104,2020-10-19 05:20:32,7thmediahouse_productions,7thmediahouse,19,en,"Randfontein, South Africa",1,RT @THIZOZO_MOKOENA: Guys this thing is real!!! My Colleague almost Got Kidnapped in VEREENGING CBD yesterday!!! Please retweet for Awarene…
227141378,2020-10-19 05:20:28,☺nyi,lucexy,488,en,,1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
17969699,2020-10-19 05:19:18,UN Office on Drugs & Crime,UNODC,144126,en,Global,1,"RT @UNODC_Brussels: ""This year we 🎉 2⃣0⃣ years of the Palermo protocol against #humantrafficking. This anniversary &amp; #EUAntiTraffickingDay…"
975276537577697281,2020-10-19 05:18:43,Emmanuel Okafor,walton_wallas,3608,en,Lagos,1,RT @NicolateGwati: @King_Dagabkins @aboubakr_sadiq The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are cryi…
1282563859522260993,2020-10-19 05:18:06,𝐥𝐚𝐮𝐫𝐞𝐧 𝐬𝐜𝐨𝐭 💋 ᵞᴼᵁᴿˢ ᶠᴼᴿᴱᵛᴱᴿ,scottie4short,407,en,"Sardinia, Italy",1,"RT @rachelbruno: Tracking abuse and neglect in #fostercare Children are removed from their loving homes, to be put in abuse homes. Why? #Fo…"
787414500144193536,2020-10-19 05:16:09,Precious Pamwus,pamwus,49,en,,1,RT @yahx_ali: The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLivesMatter in Nigeria…
1050279692920647681,2020-10-19 05:13:48,Rita E.,ritasmusings,73,en,,1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
2397877309,2020-10-19 05:13:31,Dr Sarah Kyambi,SarahKyambi,3060,en,"Edinburgh, Scotland",1,"RT @COSLA: Today is #AntiSlaveryDay. #HumanTrafficking happens in all parts of Scotland, and our local authorities work hard to combat it.…"
250052050,2020-10-19 05:10:19,Ojiugo a n'awara Eze,carladrama,548,en,earth,1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
312908837,2020-10-19 05:09:56,David Porter,baldynotion,1881,en,,1,"RT @niassembly: Parliament Buildings is being lit red tonight to mark #AntiSlaveryDay.

Anti-Slavery Day provides an opportunity to raise a…"
1039243806,2020-10-19 05:09:29,Bad Boy Buhari #EndSARS,King_COAK,1250,en,Ayomi 💙,1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
768789317707821060,2020-10-19 05:09:24,FaFi,Ladyfifi17,13920,en,,1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
500811817,2020-10-19 05:06:43,Ofuje,loveoalabi,1296,en,"Lagos, Nigeria. ",1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
1279045203945455616,2020-10-19 05:06:15,Deancas,Deancas19,2,en,,1,"RT @COSLA: Today is #AntiSlaveryDay. #HumanTrafficking happens in all parts of Scotland, and our local authorities work hard to combat it.…"
705429112404516872,2020-10-19 05:06:11,SoccerMomCoach⚽⚽,TheeSoccerMom,6413,en,"Tshwane, South Africa",0,"#NewzroomAfrika : ""As a media, what can we do about these many problems in SA, be it #HumanTrafficking #Gangsterism #GBV etc? 

#NewzroomAfrika again : ""We know, let's ask the President to change the Coat of Arms, this should do"" #Changeitforher
#MediaFreedomDay"
2748852869,2020-10-19 05:05:53,"tafadhalini, please",Ataytay__,134,en,🇰🇪|🇮🇳,1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
1015131191995916288,2020-10-19 05:04:40,A₹ad#@N@ $a×£na,Aradhan54411943,26,en,"G₩@|¡○₹,Madhya Pradesh",1,"RT @vickynanjappa: Hyderabad international human trafficking racket: Girls lured with jobs, forced into prostitution https://t.co/nbyynWdEH…"
4060743527,2020-10-19 05:03:11,Mzalendo Wanjira,wanjirunjira,4987,en,"Mathare slum, Kenya.",1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
83463981,2020-10-19 05:02:32,Kristen Scharf,KristenAScharf,133,en,Cambodia,0,"It rained so much that the venue flooded, but we were more overwhelmed by the amount of people that still showed up to stand up against #humantrafficking. Thank you everyone who made our first ever #globalfreedomsummit possible!

I am honored to change the world with you all ❤️ https://t.co/5LWyra4IAq"
894964591343656961,2020-10-19 05:01:18,The Lookout,KabiruMike1,123,en,"Nyeri, Kenya",1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
254439722,2020-10-19 05:00:33,Davinder Kaur,angel4many,3242,en,"San Diego, CA USA",1,RT @Mandy_Sanghera1: Today is #AntiSlaveryDay. I'm honoured to be involved with #TraffickingInAmericaTaskforce with @JeromeElam  @BoysAreNo…
347975630,2020-10-19 04:59:36,Tion Wayne’s entanglement 🖤,finegl0ry,1520,en,Heart of Africa,1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
1056052097421135872,2020-10-19 04:59:02,Tadiwa♥😂🍹,Tatae011,389,en,,1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
282551741,2020-10-19 04:58:17,nimi✨,ThatTeeJayGuy_,1634,en,Mars; Ib 🇳🇬,1,RT @Ekkkkky_: The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe  #ZimbabweanLivesMatter in Nigeria #EndSARS  in…
1324705272,2020-10-19 04:55:01,~END SARS~,IamIroagalachi,278,en,,1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
2496647126,2020-10-19 04:52:57,🇮🇳 Vijaya Kumar,A31X64Vijay,4293,en,INDIA. (Bharat),1,"RT @vickynanjappa: Hyderabad international human trafficking racket: Girls lured with jobs, forced into prostitution https://t.co/nbyynWdEH…"
2249523421,2020-10-19 04:52:42,Andrew Higgins,AndrewHigsdrew,1110,en,"Newport Beach, California, USA",0,Chinese whistleblower reveals #HunterBiden “sex tapes” video - Joe Biden’s son sexually ABUSING multiple under-age Chinese teens #Hunter #Biden #Election #HumanTrafficking #ChildTrafficking #Prostitution #Pedophilia #Kidnapping #Murder #SexSlavery https://t.co/dphMJ5Hv0m
435825157,2020-10-19 04:50:37,Miss_Awukam,Miz_Ritzy,837,en,,1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
5760032,2020-10-19 04:49:44,KayKap,Kirti,878,en,"ÜT: 19.115214,72.86103",1,"RT @1CoffeeBreak: My forever hope is this will never be needed.  But should the day come where you have to be your own hero, these tips mig…"
228617191,2020-10-19 04:47:58,𝐀𝐧𝐚𝐬𝐭𝐚𝐜𝐢𝐚 𝐌 👸🏾,Nyangomaaaaa,2679,en,Somewhere in 𝐀𝐟𝐫𝐢𝐜𝐚 🌍,1,RT @MaerielTasia: A girl has been missing from my city 3 months &amp; Wayfair has been known to traffic kids allegedly 😳. Now this on Wayfair &amp;…
262274048,2020-10-19 04:47:21,Sheridan V.,0xbeaulieu,114,en,Winnipeg,1,"RT @CarlMellisa: Due to rapid increase of #HumanTrafficking and sexual assault, I urge my fellow sisters to get this condom called Rapex co…"
17069427,2020-10-19 04:45:48,Michelle Bond,1CoffeeBreak,2695,en,IN THE PRESENT,0,"My forever hope is this will never be needed.  But should the day come where you have to be your own hero, these tips might help.
#HUMANTRAFFICKING #SexTrafficking
☕ #coffeebreakfree 🙅🏾‍♀️
#womensselfdefense #rapedefense 
#ChildTrafficking #trafficking #CHILDSEXTRAFFICKING https://t.co/IY8z7RrDKW"
1169920633725173761,2020-10-19 04:44:08,UNLOCKEKA 🌬️,narcho_za,2115,en,TV. RADIO. 📲,1,"RT @narcho_za: SAY SOMETHING !! DO SOMETHING !! I AM CALLING OUT ALL ENTERTAINERS IN SOUTH AFRICA 🌍 #SaySomethingDoSomething

#humantraffic…"
1099323034261950465,2020-10-19 04:43:37,W°€°A°L°T°H°©®,_iam_david_rise,1178,en,"Lagos, Nigeria",1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
931607335742656512,2020-10-19 04:39:51,Азер Юсифов,5LKUvu7GRGLzRer,33,en,Azerbaijan,1,RT @vhuseynov: #Liberation of #NK &amp; other regions of #Azerbaijan from #Armenianoccupation will strengthen #bordermanagement &amp; prevent #huma…
1169052828905508864,2020-10-19 04:38:49,Moleskine☝🏼,Kia7ora,2695,en,,0,"@TheEconomist https://t.co/mwk2Wie9rb
And #humantrafficking #pedophiles 
#ccp has nurtured a lot of immoral lowlife in #china."
311608220,2020-10-19 04:37:42,Tebogo Senosi,tebogo_senosi,2146,en,"Johannesburg, South Africa",1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
778630867950460929,2020-10-19 04:37:02,News,NewsAt20,42,en,"New York, USA",1,RT @MonicavanDelden: Opening Remarks by Assistant Secretary Stilwell Indo-Pacific Conference on Strengthening ...: ... raising greater conc…
986750503,2020-10-19 04:36:32,Monicatwit,MonicavanDelden,359,en,Haarlem,0,"Opening Remarks by Assistant Secretary Stilwell Indo-Pacific Conference on Strengthening ...: ... raising greater concern about increased drugs, wildlife, and human trafficking in the Golden Triangle. We encourage countries… https://t.co/tiVjcBMZpc #humantrafficking #trafficking"
4528713617,2020-10-19 04:34:11,Alice,Alice_Caudia,21,en,,1,"RT @BasilicaNews: EU Anti-trafficking Day | #Children exploitation intensifies during the pandemic. What hinders anti-trafficking fight

ht…"
618116468,2020-10-19 04:31:56,NI Bureau,NI_Bureau,4095,en,"Washington, DC / New York",1,"RT @niassembly: Parliament Buildings is being lit red tonight to mark #AntiSlaveryDay.

Anti-Slavery Day provides an opportunity to raise a…"
2231503512,2020-10-19 04:29:21,Subrata Ghosh 🇮🇳,iamsubrata_g,601,en,India,1,"RT @vickynanjappa: Hyderabad international human trafficking racket: Girls lured with jobs, forced into prostitution https://t.co/nbyynWdEH…"
1297478570902786048,2020-10-19 04:27:11,Muskana weku Pari,MichellechipoMl,116,en,,1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
809037247,2020-10-19 04:25:51,顔文字 or パブスナック京都二代目店主 隅田尋貴,Kaomoji_mixi,26,ja,東京都江東区富岡2-1-2昭和ビル101号,1,"RT @tooranomaki6910: 【POTUS】
#Wuhan #Virus #Terrorism #HongKong #ANTIFA #HumanTrafficking #FraudAnon #Mongol #China

トランプ🇺🇸大統領
『日本🇯🇵は偉大な国だ！…"
1009161546642182147,2020-10-19 04:24:10,#EndSarsNow Jude,Beerpapy,934,en,Nigeria,1,RT @NicolateGwati: @_SirWilliam_ @AdetolaOlutosin The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are cryin…
44346105,2020-10-19 04:20:56,Vinod,vinodshadija,1041,en,Hyderabad,1,"RT @vickynanjappa: Hyderabad international human trafficking racket: Girls lured with jobs, forced into prostitution https://t.co/nbyynWdEH…"
1258310963054469122,2020-10-19 04:20:40,Aygul Abbaszade,AygulAbbaszade,5,en,,1,RT @vhuseynov: Ongoing #occupation of #NK &amp; other regions also create fertile conditions for #humantrafficking &amp; #migrantsmuggling in #Euro…
1258310963054469122,2020-10-19 04:20:15,Aygul Abbaszade,AygulAbbaszade,5,en,,1,RT @vhuseynov: #Liberation of #NK &amp; other regions of #Azerbaijan from #Armenianoccupation will strengthen #bordermanagement &amp; prevent #huma…
1945916906,2020-10-19 04:15:02,Sayerhs,YasShrey,279,en,Mumbai,1,"RT @vickynanjappa: Hyderabad international human trafficking racket: Girls lured with jobs, forced into prostitution https://t.co/nbyynWdEH…"
849908586268557312,2020-10-19 04:14:06,Mr Monero #EndSars,OlisaArimah,72,en,Nigeria,1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
3837526925,2020-10-19 04:09:26,EveryLiveMatters,theetilorpe,2201,en, 🇬🇭🇳🇬🇿🇦,1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
2324529171,2020-10-19 04:08:23,#ENDSARS That babe next door #ENDSARS,Highrenne,8440,en,"Lagos, Nigeria",1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
1194763074458271747,2020-10-19 04:04:56,Ivile_Nobumba,NobumbaIvile,11,en,"Cape Town, South Africa",1,"RT @bontlendlovu_: public service announcement 💖
#HumanTrafficking 
stay safe , please 😔 https://t.co/vYOsxvHF4a"
2663622002,2020-10-19 04:04:31,Pras,PWagre,372,en,,1,"RT @vickynanjappa: Hyderabad international human trafficking racket: Girls lured with jobs, forced into prostitution https://t.co/nbyynWdEH…"
119293180,2020-10-19 04:01:14,EkChidiya,mainamausi,230,en,,1,"RT @vickynanjappa: Hyderabad international human trafficking racket: Girls lured with jobs, forced into prostitution https://t.co/nbyynWdEH…"
1291219587099320321,2020-10-19 04:00:35,cap-highbury,CapHighbury,118,en,,1,"RT @Oneindia: Hyderabad international human trafficking racket: Girls lured with jobs, forced into prostitution  https://t.co/2MEJ75xVxo #H…"
335535886,2020-10-19 03:59:47,Narasimha Rao,NarasimhaRao10,2103,en,,1,"RT @vickynanjappa: Hyderabad international human trafficking racket: Girls lured with jobs, forced into prostitution https://t.co/nbyynWdEH…"
404037927,2020-10-19 03:58:21,Double Sheef,El_Carpeetan,563,en,ATL,1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
875505476,2020-10-19 03:56:48,Abhishek Singh,Singh1306,148,en,"Mumbai, India",1,"RT @vickynanjappa: Hyderabad international human trafficking racket: Girls lured with jobs, forced into prostitution https://t.co/nbyynWdEH…"
15630199,2020-10-19 03:53:13,शून्य। बृम्ह । शिव (जय श्री राम),kakapurinaveen,390,en,"Maharashtra, Pune",1,"RT @Oneindia: Hyderabad international human trafficking racket: Girls lured with jobs, forced into prostitution  https://t.co/2MEJ75xVxo #H…"
947859481290928133,2020-10-19 03:52:56,BoogeyMan,BoogeyMan_Baba,144,en,India,1,"RT @vickynanjappa: Hyderabad international human trafficking racket: Girls lured with jobs, forced into prostitution https://t.co/nbyynWdEH…"
106749444,2020-10-19 03:52:01,Pranav Tekale,tekale_pranav,83,en,,1,"RT @vickynanjappa: Hyderabad international human trafficking racket: Girls lured with jobs, forced into prostitution https://t.co/nbyynWdEH…"
54910088,2020-10-19 03:50:58,Vicky Nanjappa,vickynanjappa,20966,en,Hindustan,0,"Hyderabad international human trafficking racket: Girls lured with jobs, forced into prostitution https://t.co/nbyynWdEHL #humantrafficking via @oneindia"
345125534,2020-10-19 03:45:54,Charles Parmele,ceparmele,1742,en,"Bremerton, Washington",0,"Crimes committed by #Trump
#ChildRape (needs to be thoroughly investigated)
#HumanTrafficking (needs to be investigated)
#Bribery (has publicly stated as much. Also investigate his ties to police unions looking for pay offs)
Illegal appropriation of US funds and or materials"
112404600,2020-10-19 03:45:07,DY365,DY365,68658,en,"Guwahati, India",0,"#NIA #Chargesheet #Bangladeshi #Humantrafficking #DY365
NIA files chargesheet against 12 accused, including 9 Bangladeshis https://t.co/ru4PexYPU0"
3384772391,2020-10-19 03:42:54,teeman,ejiman07,221,en,Méchouar Fès Jdid,1,RT @NicolateGwati: @ToyosiGodwin @Calculuxdrey The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #…
1178371948222537729,2020-10-19 03:38:46,crw,ytirahc8,50,en,,1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
41579229,2020-10-19 03:36:31,Neelabh Rai,cybercopsindia,327,en,India,0,The challenges of countering #humantrafficking in the digital era | Europol https://t.co/gsvzn3OvkB via @europol
926882546151055360,2020-10-19 03:34:21,🥴,_Bulat8,128,en,,1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
2836433869,2020-10-19 03:31:02,Terror Funding Monitor,terrorfunding,309,en,Global,1,"RT @Oneindia: Hyderabad international human trafficking racket: Girls lured with jobs, forced into prostitution  https://t.co/2MEJ75xVxo #H…"
37458458,2020-10-19 03:27:15,Gaye D,GayeDalton,986,en,,0,"Stop #humantrafficking rather than rebranding it as, heaven help us, various forms of “support and rescue” would be a nice touch too. https://t.co/AkJDQUVMrT"
605470447,2020-10-19 03:26:43,UK in El Salvador🇬🇧🇸🇻,UKinElSalvador,8379,en,"San Salvador, El Salvador",1,RT @JCTownsonUK: 10 years since UK Anti-Slavery Day Bill raising awareness of #modernslavery and #HumanTrafficking. Time to reflect on real…
1012727709657718785,2020-10-19 03:21:38,!blank #EndSars,addiexandria,34,en,Some where ,1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
1310602971177246721,2020-10-19 03:20:21,"Brittney Tessier, MA",Brittneytessier,6,en,"Niagara Falls, Ontario",1,"RT @niassembly: Parliament Buildings is being lit red tonight to mark #AntiSlaveryDay.

Anti-Slavery Day provides an opportunity to raise a…"
18159588,2020-10-19 03:20:19,Oneindia News,Oneindia,63963,en,India,0,"Hyderabad international human trafficking racket: Girls lured with jobs, forced into prostitution  https://t.co/2MEJ75xVxo #HumanTrafficking"
1258444911365500929,2020-10-19 03:17:46,Omotunde Amoo,AmooOmotunde,39,en,,1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
288900653,2020-10-19 03:08:58,Alexander Ruge Muñoz,alexrugem,148,en,"Bogotá, D.C., Colombia",1,RT @Europol: NEW: Human traffickers are using increasingly modern communication technologies to exploit their victims multiple times over.…
835274603782107137,2020-10-19 03:08:18,Emmy Gilbert,Astrl_rven,17,en,,1,"RT @CarlMellisa: Due to rapid increase of #HumanTrafficking and sexual assault, I urge my fellow sisters to get this condom called Rapex co…"
21452804,2020-10-19 03:06:12,The Pixel Project,PixelProject,22053,en,We are global!,0,"#Colombia: To report #humantrafficking, call 01 8000 522020"
2695319302,2020-10-19 03:05:24,Adegbite,G_byte,918,en,Ask me,1,RT @NicolateGwati: @King_Dagabkins @aboubakr_sadiq The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are cryi…
27079577,2020-10-19 03:00:22,Katherine Thompson,Irishkatherine,954,en,"Edmonton, Alberta, Canada",1,"RT @coe: #EuropeanAntiTraffickingDay

Victims of #HumanTrafficking must receive appropriate assistance and support to vindicate their right…"
1312777079641927680,2020-10-19 03:00:09,Janhit Me Jaari,janhitmejaari_,3,en,India,0,"18th Oct, 2020 -Top India News
#TopIndiaNews #TopNews #indianews #nofakenews #realnewsonly #realnews #bestnews #janhitmejaari #brahmos #brahmosmissile #indiannavy #evehicles  #prakashjavadekar #pollutioncontrol #niaindia #humantrafficking #hyderbad #bangladeshiwomen @indiannavy https://t.co/bnXzd6aUdV"
26067522,2020-10-19 03:00:00,Virginia Miller,ThePerfectSpot,4264,en,SF+kinship to Rome-Tokyo-Nola,0,"#Spirits with a cause: I love that Equiano #Rum Foundation's 2021 grant recipient is @Anti_Slavery, an issue long near to my heart as #humantrafficking &amp; #slavery continue to dominate the world

...in my #Distiller bottle column https://t.co/h2CmJ43CXY

@Distilling @FoursquareRum https://t.co/xBGAzknURG"
576195317,2020-10-19 02:54:04,Yemoteley,Lyndwyyne,400,en,Find me,1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
167505584,2020-10-19 02:49:46,#GoGators 🇺🇸,GatorTim16,837,en,United States and Gator Nation,1,RT @ColossalStreams: Live with Sea Of Thieves + Raising money to fight against #HumanTrafficking benefiting Operation Underground Railroad.…
1145335632220344320,2020-10-19 02:48:33,RazorRibbon.,SpacemanAp,312,en,,1,RT @NicolateGwati: @_SirWilliam_ @AdetolaOlutosin The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are cryin…
985378991497457664,2020-10-19 02:47:04,Colossal Streams,ColossalStreams,322,en,"Massachusetts, USA",0,"Live with Sea Of Thieves + Raising money to fight against #HumanTrafficking benefiting Operation Underground Railroad. Come join the fun!
https://t.co/bpQ3finn65"
147744773,2020-10-19 02:45:27,Nigerian,Frankerphone,1293,en,"Lagos, Nigeria",1,RT @NicolateGwati: @King_Dagabkins @aboubakr_sadiq The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are cryi…
1120133459752751104,2020-10-19 02:45:11,Jan,Minngirl66,842,en,USA,0,@KamalaHarris what would your plan on #SexTrafficking and #HumanTrafficking ? How about #KidsInCages ? https://t.co/X9vT8RUbqu
40441170,2020-10-19 02:45:01,Kim Miller 🇦🇺🇻🇳😷,mi_chiamo_kim,417,en,"Sydney, Australia",1,RT @BlueDragonVN: Would you like to do something to special to mark #AntiSlaveryDay? Head over to the Blue Dragon website and send a person…
1246849368625479682,2020-10-19 02:42:39,Mr Ayinde😎,Alhaji_oluomo95,114,en,,1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
1112276746412294148,2020-10-19 02:40:45,Thedopestblackgirl,TayahAhmiyahhh,153,en,,1,RT @NicolateGwati: @marvintweets_ The citizens of Africa are suffering and its leaders don’t care. In Zimbabwe we are crying #ZimbabweanLiv…
291007677,2020-10-19 02:39:01,Tola A.,FratBoiy,389,cy,,1,"RT @obdkyz: Nigerian #EndSARS 
Congo #CongolsBleeding 
South Africa #humantrafficking 
Zimbabwe #ZimbabaweanLivesMatter"
